B1,B2,B3,Y
-0.750008335351796,0.062292085326574,-0.812150387826743,-1
-0.750008335351796,0.861988442697848,-0.0467523996358979,-1
-0.731450641450738,0.062292085326574,-0.33331339791553,-1
0.344214815991034,1,-0.33331339791553,-1
-0.750008335351796,-0.517347839351156,-0.33331339791553,-1
0.21531260982813,0.723976885395696,-0.33331339791553,-1
-0.098199908696948,0.0262894838699621,0.125231518388056,-1
0.115991119904788,0.393809432316928,-0.185035720913114,-1
-0.011300975995846,1,1,-1
0.141741850774112,0.723976885395696,-0.33331339791553,-1
0.613293381511288,1,0.33242870414076,-1
-0.750008335351796,0.329542477518186,-0.33331339791553,-1
-0.110928904803522,-0.517347839351156,-1,-1
-0.032664867296444,-0.517347839351156,-0.185035720913114,-1
-0.178108332663358,-0.068411914596418,-0.464455249116322,-1
-0.67937035153519,-0.073917571991764,-0.33331339791553,-1
-0.419191198254226,0.062292085326574,-0.812150387826743,-1
0.241714332868384,0.723976885395696,-0.33331339791553,-1
-0.267481215783024,0.723976885395696,-0.0467523996358979,-1
-0.258499613319324,0.062292085326574,-0.33331339791553,-1
-0.267481215783024,0.062292085326574,-0.464455249116322,-1
-0.44780652915617,1,-0.185035720913114,-1
-0.029025483562384,-0.517347839351156,0.0208102780397581,-1
0.742195587674192,-0.517347839351156,-0.33331339791553,-1
0.125867772142432,0.723976885395696,-0.33331339791553,-1
-0.750008335351796,-0.517347839351156,-0.812150387826743,-1
0.462487467780234,0.723976885395696,-0.33331339791553,-1
0.1292800985889,-0.517347839351156,-0.33331339791553,-1
-0.750008335351796,0.723976885395696,0.125231518388056,-1
-0.63109510258878,0.030832082175438,-0.464455249116322,-1
-0.910109316552297,0.723976885395696,-0.33331339791553,-1
0.380321344738678,0.062292085326574,-0.33331339791553,-1
-0.132358811927886,0.643245299707808,-0.33331339791553,-1
-0.750008335351796,0.191530920216034,-0.464455249116322,-1
-0.159027002721106,-0.191453111339696,-0.33331339791553,-1
-0.291726422038956,0.062292085326574,-0.464455249116322,-1
-0.307833037175392,-0.517347839351156,-0.33331339791553,-1
-0.18837116127517,0.062292085326574,0.200841112909298,-1
-0.255696585810204,1,-0.33331339791553,-1
-0.267481215783024,1,0.314471218177462,-1
-0.153840347751524,-0.068411914596418,-0.33331339791553,-1
-0.376835195830112,1,-0.33331339791553,-1
-0.365270597096666,-0.517347839351156,-0.33331339791553,-1
0.742195587674192,0.723976885395696,0.314471218177462,-1
-0.376835195830112,-0.162342274079092,-0.812150387826743,-1
0.871097793837096,1,0.651679776448098,-1
-0.750008335351796,0.723976885395696,-0.812150387826743,-1
-0.750008335351796,-0.517347839351156,-0.33331339791553,-1
-0.910109316552297,-0.517347839351156,-0.812150387826743,-1
0.509223550901582,0.723976885395696,-0.33331339791553,-1
-0.750008335351796,0.062292085326574,-0.464455249116322,-1
-0.35021451004584,-0.068411914596418,-0.185035720913114,-1
0.53789042464576,-0.517347839351156,-0.33331339791553,-1
-0.505850623654712,0.191530920216034,-1,-1
-0.028288981318182,-0.517347839351156,-0.0787471508270861,-1
-0.477805239873592,0.723976885395696,-0.737431698045528,-1
-0.057587321114226,0.062292085326574,-0.33331339791553,-1
-0.201035041644362,-0.073917571991764,-0.185035720913114,-1
-0.153840347751524,-0.517347839351156,-0.33331339791553,-1
-0.131089410592294,-0.073917571991764,-0.33331339791553,-1
-0.203640063481886,-0.073917571991764,0.687123309194244,-1
-0.67937035153519,-0.517347839351156,-0.33331339791553,-1
-0.44780652915617,1,-0.33331339791553,-1
0.00210782651560404,1,-0.33331339791553,-1
-1,-0.523687577465698,-0.33331339791553,-1
0.151183806157048,0.062292085326574,-0.33331339791553,-1
-0.731450641450738,-0.517347839351156,-0.33331339791553,-1
-0.750008335351796,-0.517347839351156,-0.812150387826743,-1
-0.319136153366432,0.062292085326574,0.314471218177462,-1
-0.223520804691088,0.723976885395696,-0.33331339791553,-1
-0.017659426944478,0.0791281875721721,-0.33331339791553,-1
0.103588753501204,-0.517347839351156,1,-1
-0.376835195830112,0.723976885395696,-0.33331339791553,-1
-0.60408978868548,-0.191453111339696,-0.33331339791553,-1
-0.445941407895002,-0.068411914596418,-0.33331339791553,-1
-0.084535201885042,-0.068411914596418,-0.812150387826743,-1
-0.029025483562384,0.723976885395696,-0.33331339791553,-1
1,0.077185649341786,0.314471218177462,-1
-0.182023563034286,0.062292085326574,-0.33331339791553,-1
0.344214815991034,0.329542477518186,-0.33331339791553,-1
0.163185813797624,0.723976885395696,-0.812150387826743,-1
-0.36137331605343,0.0262894838699621,-0.33331339791553,-1
-0.159027002721106,0.030832082175438,0.125231518388056,-1
-0.445941407895002,0.0262894838699621,-0.33331339791553,-1
-0.44780652915617,-0.517347839351156,-0.33331339791553,-1
1,1,-0.464455249116322,-1
-0.44780652915617,-0.517347839351156,-0.33331339791553,-1
0.028185796635678,1,-0.00292663496470003,-1
-0.042491802497678,1,-0.33331339791553,-1
-0.44780652915617,1,-0.33331339791553,-1
-0.477805239873592,1,-0.33331339791553,-1
-0.750008335351796,-0.068411914596418,-0.33331339791553,-1
-1,-0.517347839351156,0.125231518388056,-1
-0.376835195830112,0.030832082175438,-0.812150387826743,-1
-0.376835195830112,0.393809432316928,0.865251343702382,-1
-0.379979633099924,1,-0.33331339791553,-1
-1,-0.517347839351156,-1,-1
-0.132358811927886,0.191530920216034,-0.345002778980682,-1
-0.750008335351796,0.329542477518186,-0.33331339791553,-1
-0.376835195830112,-0.068411914596418,-0.737431698045528,-1
-0.67937035153519,0.135111030238532,-0.0787471508270861,-1
0.097684556859672,1,-0.33331339791553,-1
-0.750008335351796,1,-0.464455249116322,-1
0.344214815991034,0.329542477518186,-0.33331339791553,-1
0.484391175348382,0.723976885395696,0.687123309194244,-1
-0.201035041644362,0.062292085326574,-0.188076695831752,-1
-0.750008335351796,-0.068411914596418,-0.33331339791553,-1
0.0732157524361361,1,0.33242870414076,-1
-0.910109316552297,0.585965328093544,-0.33331339791553,-1
-0.258499613319324,0.329542477518186,0.865251343702382,-1
-0.202486778709142,-0.517347839351156,-0.33331339791553,-1
0.30054250189489,0.191530920216034,-0.519285773429684,-1
-0.235037892699428,1,-0.420659371082406,-1
-0.750008335351796,1,0.786428432745714,-1
-0.750008335351796,-0.068411914596418,-1,-1
0.0482242270455899,0.329542477518186,-0.464455249116322,-1
-0.01998889256296,0.723976885395696,-0.33331339791553,-1
-0.178108332663358,-0.162342274079092,-0.33331339791553,-1
-0.086703932861372,-0.068411914596418,-0.464455249116322,-1
-0.294392018181952,-0.517347839351156,-0.185035720913114,-1
-0.750008335351796,-0.517347839351156,0.314471218177462,-1
0.0732157524361361,1,-0.0467523996358979,-1
-0.360014537302068,0.723976885395696,-0.185035720913114,-1
-0.084535201885042,0.679547087680976,-0.188076695831752,-1
-0.44780652915617,-0.517347839351156,-0.11892329800688,-1
-0.750008335351796,-0.517347839351156,-0.812150387826743,-1
-0.421164812831614,0.723976885395696,-0.33331339791553,-1
-0.083441277709574,0.393809432316928,-0.33331339791553,-1
-0.910109316552297,-1,-0.33331339791553,-1
-0.017659426944478,0.062292085326574,0.314471218177462,-1
0.871097793837096,0.723976885395696,-0.33331339791553,-1
0.394102950395874,0.723976885395696,-0.33331339791553,-1
-0.235037892699428,1,-0.11892329800688,-1
-0.110928904803522,-0.191453111339696,0.314471218177462,-1
-0.750008335351796,-0.517347839351156,-0.33331339791553,-1
-0.419371485785156,-0.517347839351156,-0.33331339791553,-1
-0.178108332663358,0.723976885395696,-0.33331339791553,-1
-0.750008335351796,-0.517347839351156,-0.33331339791553,-1
-0.750008335351796,-0.517347839351156,-0.812150387826743,-1
0.268811859125508,1,0.572856865491428,-1
-0.750008335351796,0.393809432316928,-0.33331339791553,-1
-0.376835195830112,-0.191453111339696,-0.33331339791553,-1
-0.750008335351796,0.191530920216034,-0.33331339791553,-1
-0.750008335351796,0.062292085326574,-0.33331339791553,-1
0.292088019960528,0.723976885395696,-0.02104835276864,-1
0.0332533192731921,1,-0.33331339791553,-1
0.742195587674192,1,-0.33331339791553,-1
-0.750008335351796,1,-0.33331339791553,-1
-0.445941407895002,-0.517347839351156,-0.33331339791553,-1
-0.30865191376753,0.062292085326574,-0.812150387826743,-1
-0.60408978868548,0.062292085326574,-0.33331339791553,-1
-0.477805239873592,1,-0.812150387826743,-1
-0.67937035153519,-0.517347839351156,-0.812150387826743,-1
-0.287563492790548,0.679547087680976,-0.33331339791553,-1
-0.376835195830112,1,-0.185035720913114,-1
-0.178108332663358,0.062292085326574,-0.185035720913114,-1
-0.273894491783232,0.723976885395696,-0.11892329800688,-1
-0.267481215783024,-0.517347839351156,-0.0787471508270861,-1
-0.419371485785156,0.723976885395696,-0.33331339791553,-1
-0.750008335351796,0.062292085326574,0.0792772519619001,-1
-0.419371485785156,0.191530920216034,-1,-1
0.0332533192731921,1,-0.11892329800688,-1
0.248127608868592,-0.068411914596418,-0.33331339791553,-1
0.229515431007626,0.062292085326574,-0.33331339791553,-1
-0.077306891516474,-0.517347839351156,0.125231518388056,-1
-0.376835195830112,-0.068411914596418,-0.33331339791553,-1
-0.501730580280772,0.030832082175438,-0.464455249116322,-1
-0.910109316552297,-0.068411914596418,0.00739797977509404,-1
-0.235037892699428,-0.517347839351156,-0.11892329800688,-1
0.344214815991034,1,1,-1
0.0783818227889781,0.723976885395696,-0.33331339791553,-1
-0.750008335351796,-0.068411914596418,-0.464455249116322,-1
1,0.329542477518186,-0.33331339791553,-1
-0.153840347751524,1,0.0507773579856181,-1
0.416902884149668,-0.517347839351156,-0.33331339791553,-1
-0.136940527006952,0.723976885395696,-0.812150387826743,-1
-0.242182173551836,0.062292085326574,-0.33331339791553,-1
-0.048545498546072,1,-0.33331339791553,-1
-0.376835195830112,0.723976885395696,-0.33331339791553,-1
-0.223520804691088,0.723976885395696,-0.33331339791553,-1
-0.294392018181952,0.062292085326574,-0.464455249116322,-1
0.433820594036056,0.191530920216034,-0.464455249116322,-1
0.473117022153938,0.723976885395696,-0.33331339791553,-1
-0.048545498546072,-0.517347839351156,0.125231518388056,-1
0.074493878247986,0.0262894838699621,0.687123309194244,-1
-0.44780652915617,1,-0.11892329800688,-1
0.232490959664108,-0.517347839351156,-0.0787471508270861,-1
0.238588770663152,0.393809432316928,-0.33331339791553,-1
-0.365270597096666,0.723976885395696,0.148128684003778,-1
-0.145778614798606,1,-0.33331339791553,-1
0.373795532230596,0.723976885395696,-0.180158809739016,-1
0.496393182988958,-0.068411914596418,0.314471218177462,-1
-0.376835195830112,-0.523687577465698,0.125231518388056,-1
-0.910109316552297,-0.660941346643608,-0.11892329800688,-1
0.145461306231084,0.062292085326574,0.0792772519619001,-1
-0.376835195830112,-0.162342274079092,-0.464455249116322,-1
0.0891655144061441,0.393809432316928,-0.188076695831752,-1
0.416902884149668,0.062292085326574,-0.464455249116322,-1
-0.750008335351796,0.723976885395696,-1,-1
-0.03410090974964,-0.517347839351156,0.865251343702382,-1
0.241714332868384,-0.517347839351156,-0.33331339791553,-1
-0.419371485785156,-0.517347839351156,-0.33331339791553,-1
0.212597721121238,0.723976885395696,1,-1
-0.750008335351796,-0.191453111339696,-0.33331339791553,-1
-1,0.723976885395696,-1,-1
0.318699993530348,0.062292085326574,-0.33331339791553,-1
-0.35021451004584,-0.162342274079092,-0.812150387826743,-1
0.00124084791228007,0.062292085326574,-0.33331339791553,-1
0.238588770663152,0.723976885395696,-0.33331339791553,-1
-0.546962630085586,0.723976885395696,-0.00292663496470003,-1
-0.287746440738004,-0.517347839351156,-0.33331339791553,-1
-0.477805239873592,0.723976885395696,-0.0467523996358979,-1
-0.910109316552297,0.030832082175438,0.865251343702382,-1
-0.44834701781362,0.393809432316928,0.314471218177462,-1
-0.750008335351796,0.329542477518186,-0.33331339791553,-1
-0.18837116127517,1,1,-1
-0.053121356871382,1,0.125231518388056,-1
-0.35021451004584,1,-0.33331339791553,-1
-0.67937035153519,-0.068411914596418,-0.33331339791553,-1
-0.376835195830112,0.723976885395696,-0.33331339791553,-1
0.189797787367444,1,0.314471218177462,-1
-0.287563492790548,-0.517347839351156,-0.33331339791553,-1
0.134518940053446,1,0.165929457972932,-1
-0.376835195830112,-0.517347839351156,-0.33331339791553,-1
-0.084535201885042,-0.517347839351156,-0.33331339791553,-1
-0.750008335351796,0.062292085326574,-0.33331339791553,-1
0.21531260982813,-0.517347839351156,-0.33331339791553,-1
-0.223520804691088,1,0.33242870414076,-1
0.373795532230596,0.723976885395696,-0.33331339791553,-1
0.194628359571214,0.375696169891804,1,-1
-0.546962630085586,-0.517347839351156,-0.464455249116322,-1
0.394102950395874,0.723976885395696,-0.33331339791553,-1
-0.910109316552297,-1,-0.33331339791553,-1
0.194628359571214,0.030832082175438,-0.33331339791553,-1
-0.46043574337304,0.723976885395696,-0.33331339791553,-1
-0.419191198254226,-0.517347839351156,-0.812150387826743,-1
-0.376835195830112,0.062292085326574,0.314471218177462,-1
-0.027549550627932,0.062292085326574,-0.812150387826743,-1
-0.153840347751524,0.723976885395696,-0.464455249116322,-1
-0.445941407895002,0.723976885395696,-0.33331339791553,-1
-0.223520804691088,0.062292085326574,-0.33331339791553,-1
0.0261968303650719,0.393809432316928,-0.185035720913114,-1
-0.750008335351796,-0.068411914596418,-0.33331339791553,-1
-0.750008335351796,-0.517347839351156,-0.33331339791553,-1
0.0332533192731921,1,-0.11892329800688,-1
-0.052474515963274,0.723976885395696,-0.33331339791553,-1
-0.30865191376753,0.723976885395696,-0.0467523996358979,-1
-0.060091959291552,0.723976885395696,-0.33331339791553,-1
-0.267481215783024,-0.517347839351156,-0.33331339791553,-1
-0.35021451004584,0.0262894838699621,-0.185035720913114,-1
-0.750008335351796,0.723976885395696,-0.33331339791553,-1
-0.750008335351796,-0.517347839351156,-0.33331339791553,-1
-0.419371485785156,-0.068411914596418,-0.464455249116322,-1
-0.418287129514078,1,-0.33331339791553,-1
-0.44780652915617,1,-0.11892329800688,-1
-0.546962630085586,-0.517347839351156,0.00739797977509404,-1
-0.084535201885042,0.723976885395696,-0.33331339791553,-1
-0.153840347751524,0.062292085326574,0.0208102780397581,-1
-0.60408978868548,0.062292085326574,-0.33331339791553,-1
-0.383181273848206,0.723976885395696,-0.33331339791553,-1
-0.60408978868548,0.062292085326574,-0.33331339791553,-1
-0.188058874764184,0.062292085326574,-0.33331339791553,-1
0.194628359571214,0.723976885395696,-0.33331339791553,-1
0.187428754392728,0.062292085326574,-0.33331339791553,-1
-0.910109316552297,-0.517347839351156,-0.33331339791553,-1
-0.750008335351796,-0.162342274079092,-0.812150387826743,-1
0.19709152900635,-0.517347839351156,-0.33331339791553,-1
0.187428754392728,0.329542477518186,-0.33331339791553,-1
-0.60408978868548,0.329542477518186,-0.33331339791553,-1
-0.083441277709574,-0.517347839351156,0.125231518388056,-1
-0.223520804691088,0.723976885395696,-0.127938880354652,-1
-1,-0.517347839351156,-0.33331339791553,-1
-0.275463839270286,0.0262894838699621,-0.33331339791553,-1
0.0991431256981641,0.723976885395696,0.125231518388056,-1
0.173815368171328,0.723976885395696,0.247433807555248,-1
0.182779347886278,0.723976885395696,-0.33331339791553,-1
-0.419191198254226,-0.257442022640276,-0.185035720913114,-1
0.666792630808664,0.723976885395696,-0.0787471508270861,-1
-0.750008335351796,0.062292085326574,-0.33331339791553,-1
-0.750008335351796,0.062292085326574,-0.0467523996358979,-1
0.452432771897022,0.723976885395696,0.148128684003778,-1
-0.477805239873592,-0.517347839351156,-0.33331339791553,-1
0.742195587674192,1,0.730502687404766,-1
-0.057587321114226,0.062292085326574,0.110670612833902,-1
-0.750008335351796,-0.162342274079092,-0.464455249116322,-1
-0.297193827467006,-0.517347839351156,-0.33331339791553,-1
-0.750008335351796,-0.517347839351156,-0.33331339791553,-1
-0.60408978868548,0.723976885395696,-0.464455249116322,-1
-0.750008335351796,0.062292085326574,-0.33331339791553,-1
-0.750008335351796,0.723976885395696,-0.33331339791553,-1
-0.001336097343836,1,0.438108209193812,-1
-0.287563492790548,0.191530920216034,-0.33331339791553,-1
-0.148891098725864,0.723976885395696,0.865251343702382,-1
-0.910109316552297,-0.517347839351156,-0.33331339791553,-1
-0.250631463717086,-0.517347839351156,1,-1
-0.365270597096666,0.062292085326574,-0.33331339791553,-1
0.134518940053446,0.393809432316928,0.359285298237142,-1
0.0332533192731921,0.723976885395696,-0.33331339791553,-1
-0.09149303632295,1,-0.33331339791553,-1
-0.750008335351796,0.723976885395696,-0.464455249116322,-1
0.145461306231084,0.723976885395696,-0.0467523996358979,-1
0.212597721121238,0.24653534032726,-0.0467523996358979,-1
-0.750008335351796,1,-0.185035720913114,-1
-0.00471740092367201,1,-0.33331339791553,-1
-0.750008335351796,0.723976885395696,-0.33331339791553,-1
0.0332533192731921,0.13771379395869,0.314471218177462,-1
0.194628359571214,0.861988442697848,-0.33331339791553,-1
-0.60408978868548,0.062292085326574,-0.33331339791553,-1
0.380321344738678,0.861988442697848,-0.33331339791553,-1
-0.201035041644362,0.0262894838699621,-0.33331339791553,-1
-0.267481215783024,-0.517347839351156,-0.812150387826743,-1
-0.15081027544497,0.679547087680976,0.33242870414076,-1
-0.182023563034286,0.191530920216034,-0.464455249116322,-1
-0.15195234601654,1,-0.33331339791553,-1
-0.383181273848206,-0.517347839351156,-0.33331339791553,-1
-0.67937035153519,0.723976885395696,-0.33331339791553,-1
-0.44780652915617,1,0.314471218177462,-1
-0.139392869009196,0.723976885395696,-0.33331339791553,-1
-0.223520804691088,0.723976885395696,-0.33331339791553,-1
-0.750008335351796,0.393809432316928,-0.33331339791553,-1
-0.056322237503608,1,0.194569561993666,-1
-0.67937035153519,-0.068411914596418,-0.33331339791553,-1
-0.35021451004584,-1,-0.0467523996358979,-1
-0.419371485785156,0.329542477518186,-0.33331339791553,-1
-0.750008335351796,0.062292085326574,-0.812150387826743,-1
-0.750008335351796,0.191530920216034,-0.33331339791553,-1
-0.029025483562384,-0.073917571991764,-0.33331339791553,-1
-0.44780652915617,-0.068411914596418,-0.737431698045528,-1
-0.139798466931352,-0.517347839351156,-0.185035720913114,-1
0.0732157524361361,-0.517347839351156,0.00739797977509404,-1
-0.750008335351796,0.723976885395696,-0.464455249116322,-1
1,0.723976885395696,0.687123309194244,-1
0.795694836971568,0.062292085326574,-0.33331339791553,-1
-0.376835195830112,1,-0.185035720913114,-1
-0.00721363402208197,-0.517347839351156,-0.33331339791553,-1
-0.267481215783024,-0.068411914596418,-0.464455249116322,-1
-0.60408978868548,0.723976885395696,-0.33331339791553,-1
-1,-1,-0.33331339791553,-1
-0.731450641450738,-0.517347839351156,-0.33331339791553,-1
-0.297193827467006,0.723976885395696,0.865251343702382,-1
0.452432771897022,-0.073917571991764,0.865251343702382,-1
-0.44780652915617,-0.517347839351156,-1,-1
-0.44834701781362,0.062292085326574,-0.33331339791553,-1
-0.35021451004584,-0.517347839351156,-0.33331339791553,-1
-0.287746440738004,0.723976885395696,-0.33331339791553,-1
0.149256674159196,0.13771379395869,-0.0467523996358979,-1
-0.076739054209362,-0.068411914596418,-0.33331339791553,-1
-0.505850623654712,0.723976885395696,-0.33331339791553,-1
0.373795532230596,-0.517347839351156,-0.33331339791553,-1
-0.28829420718291,0.062292085326574,-0.11892329800688,-1
-0.168985527234542,0.723976885395696,-0.812150387826743,-1
0.0332533192731921,0.393809432316928,-0.11892329800688,-1
-0.365270597096666,0.062292085326574,-0.33331339791553,-1
-0.365270597096666,0.474541018004818,-0.185035720913114,-1
-0.534290985100982,-0.517347839351156,-0.737431698045528,-1
0.0332533192731921,0.393809432316928,-0.420659371082406,-1
-0.30865191376753,0.062292085326574,-0.33331339791553,-1
-0.17545162214358,1,-0.11892329800688,-1
-0.19541271224255,-0.517347839351156,-0.0787471508270861,-1
-0.00471740092367201,1,-0.00292663496470003,-1
-0.017659426944478,-0.068411914596418,-0.33331339791553,-1
-0.267481215783024,0.393809432316928,-0.185035720913114,-1
-0.177778312037988,-0.517347839351156,-0.0787471508270861,-1
-0.35021451004584,-0.073917571991764,-0.33331339791553,-1
-0.01998889256296,-0.517347839351156,-0.33331339791553,-1
1,1,0.572856865491428,-1
-0.423205983976136,-0.517347839351156,-0.33331339791553,-1
0.28400124269088,1,0.0507773579856181,-1
-0.153840347751524,-0.517347839351156,-0.33331339791553,-1
0.127566108819068,0.062292085326574,0.865251343702382,-1
0.0342836076347199,0.723976885395696,-0.33331339791553,-1
-0.750008335351796,-0.517347839351156,-0.33331339791553,-1
0.068189322843446,-0.162342274079092,-0.11892329800688,-1
0.111242779218426,0.723976885395696,0.314471218177462,-1
-0.360014537302068,-0.517347839351156,-0.737431698045528,-1
0.871097793837096,0.723976885395696,1,-1
-0.291726422038956,0.723976885395696,-0.33331339791553,-1
0.33358526161733,1,0.125231518388056,-1
0.380321344738678,1,-0.180158809739016,-1
0.199587762104758,0.0791281875721721,-0.33331339791553,-1
0.030196265660956,0.062292085326574,-0.11892329800688,-1
-0.136940527006952,0.393809432316928,-0.33331339791553,-1
-0.67937035153519,-0.517347839351156,-0.812150387826743,-1
-0.201035041644362,-0.517347839351156,-0.33331339791553,-1
0.367490976826056,-0.191453111339696,0.224536641939526,-1
-0.750008335351796,-0.517347839351156,-1,-1
-0.119257157937116,0.0791281875721721,-0.33331339791553,-1
-1,0.0262894838699621,-0.464455249116322,-1
-0.287563492790548,-1,-0.33331339791553,-1
0.509223550901582,0.723976885395696,0.247433807555248,-1
-0.60408978868548,0.0262894838699621,-0.33331339791553,-1
-0.750008335351796,0.723976885395696,-0.33331339791553,-1
0.241714332868384,1,-0.33331339791553,-1
-0.273894491783232,-0.517347839351156,-0.33331339791553,-1
0.408988218482856,-0.517347839351156,-0.33331339791553,-1
0.373795532230596,0.723976885395696,-0.420659371082406,-1
-0.750008335351796,-0.073917571991764,-0.33331339791553,-1
-0.201035041644362,0.723976885395696,-0.180158809739016,-1
-0.044531675677274,1,-0.33331339791553,-1
-0.028288981318182,-0.517347839351156,-0.33331339791553,-1
-0.546962630085586,0.062292085326574,-0.33331339791553,-1
0.178243352923876,-0.068411914596418,0.0792772519619001,-1
0.349766469259516,-0.068411914596418,-0.33331339791553,-1
0.21531260982813,0.0850721689514839,-0.33331339791553,-1
-0.052474515963274,0.723976885395696,-0.33331339791553,-1
-0.67937035153519,0.329542477518186,0.224536641939526,-1
-0.168291621304102,0.723976885395696,-0.33331339791553,-1
0.173815368171328,1,0.0507773579856181,-1
-0.20306431511615,0.723976885395696,-0.185035720913114,-1
-0.365270597096666,0.062292085326574,-0.464455249116322,-1
-0.445941407895002,-0.073917571991764,0.314471218177462,-1
-0.060712883319458,0.062292085326574,-0.180158809739016,-1
-0.60408978868548,0.062292085326574,-0.812150387826743,-1
-0.307833037175392,0.393809432316928,-0.33331339791553,-1
0.795694836971568,0.723976885395696,0.621712696502238,-1
0.145461306231084,0.723976885395696,-0.33331339791553,-1
-0.275463839270286,0.393809432316928,-0.464455249116322,-1
0.127566108819068,1,0.314471218177462,-1
-1,-0.517347839351156,-0.464455249116322,-1
-0.750008335351796,-0.162342274079092,-0.33331339791553,-1
0.0493411467609719,0.13771379395869,-0.33331339791553,-1
-0.083441277709574,0.723976885395696,0.125231518388056,-1
-0.750008335351796,-0.068411914596418,-0.812150387826743,-1
-0.751192163126562,0.030832082175438,-0.0787471508270861,-1
-0.190542605487814,0.062292085326574,-0.0467523996358979,-1
-0.910109316552297,0.723976885395696,-0.0467523996358979,-1
-0.501730580280772,-0.517347839351156,-0.812150387826743,-1
-0.376835195830112,0.723976885395696,0.687123309194244,-1
-0.017659426944478,0.723976885395696,-0.33331339791553,-1
-0.275463839270286,-0.068411914596418,-0.33331339791553,-1
-0.421164812831614,0.723976885395696,-0.33331339791553,-1
-0.501730580280772,-0.517347839351156,-0.33331339791553,-1
-0.750008335351796,0.723976885395696,-0.33331339791553,-1
-0.178108332663358,-0.517347839351156,-0.33331339791553,-1
0.149256674159196,-0.517347839351156,-0.33331339791553,-1
-0.052474515963274,-0.660941346643608,-0.0467523996358979,-1
-0.294392018181952,0.723976885395696,-0.519285773429684,-1
-1,-1,-1,-1
0.11281212670548,0.329542477518186,-0.0467523996358979,-1
-0.60408978868548,1,-0.812150387826743,-1
0.0427380895690821,-0.517347839351156,-0.185035720913114,-1
0.0493411467609719,0.723976885395696,-0.33331339791553,-1
1,0.723976885395696,-0.33331339791553,-1
-0.267481215783024,0.329542477518186,0.314471218177462,-1
-0.750008335351796,-0.073917571991764,-0.464455249116322,-1
-0.188058874764184,0.393809432316928,-0.33331339791553,-1
-0.750008335351796,-0.073917571991764,-0.464455249116322,-1
0.0732157524361361,0.062292085326574,-0.33331339791553,-1
-0.67937035153519,0.723976885395696,-0.33331339791553,-1
-0.188058874764184,0.723976885395696,0.865251343702382,-1
-0.750008335351796,0.723976885395696,-0.33331339791553,-1
-0.250631463717086,1,-0.185035720913114,-1
0.408988218482856,0.329542477518186,0.125231518388056,-1
-0.750008335351796,-0.191453111339696,-0.812150387826743,-1
-0.731450641450738,0.723976885395696,-0.33331339791553,-1
-0.053121356871382,1,1,-1
-0.250631463717086,0.329542477518186,-0.185035720913114,-1
-0.056322237503608,1,-0.33331339791553,-1
-0.60408978868548,0.723976885395696,-0.33331339791553,-1
-0.139798466931352,-0.073917571991764,-0.185035720913114,-1
0.871097793837096,0.723976885395696,-0.33331339791553,-1
-0.419191198254226,-0.162342274079092,-0.33331339791553,-1
0.0482242270455899,0.062292085326574,-0.33331339791553,-1
-0.750008335351796,-0.517347839351156,-0.33331339791553,-1
0.484391175348382,1,-0.33331339791553,-1
-0.750008335351796,-0.517347839351156,-0.33331339791553,-1
-0.00471740092367201,-0.068411914596418,-0.33331339791553,-1
-0.750008335351796,-0.517347839351156,-0.33331339791553,-1
-0.546962630085586,0.393809432316928,0.486964040204622,-1
-0.750008335351796,-0.517347839351156,-0.33331339791553,-1
-1,-1,-1,-1
-0.376835195830112,0.723976885395696,0.125231518388056,-1
0.304918387873152,0.191530920216034,-0.33331339791553,-1
-0.00471740092367201,0.062292085326574,-0.33331339791553,-1
0.0732157524361361,0.329542477518186,1,-1
-0.376835195830112,1,-0.33331339791553,-1
-0.001336097343836,0.062292085326574,-0.33331339791553,-1
-0.086703932861372,-0.162342274079092,-0.812150387826743,-1
-0.750008335351796,0.723976885395696,-0.464455249116322,-1
-0.01998889256296,-0.517347839351156,0.314471218177462,-1
0.268811859125508,1,-0.33331339791553,-1
-0.750008335351796,-0.517347839351156,-0.00292663496470003,-1
0.416902884149668,-0.068411914596418,-0.127938880354652,-1
-0.267481215783024,-0.517347839351156,0.314471218177462,-1
0.151183806157048,0.723976885395696,-0.33331339791553,-1
-0.03410090974964,1,0.125231518388056,-1
0.0504648152769061,1,-0.180158809739016,-1
-1,0.393809432316928,-0.33331339791553,-1
-0.50397359382486,-0.162342274079092,-0.185035720913114,-1
-0.188058874764184,0.329542477518186,-0.464455249116322,-1
0.0783818227889781,0.679547087680976,-0.33331339791553,-1
-0.67937035153519,-0.073917571991764,-0.33331339791553,-1
-0.242182173551836,-0.517347839351156,-0.812150387826743,-1
-1,-0.517347839351156,-0.33331339791553,-1
-0.048545498546072,-0.517347839351156,-0.33331339791553,-1
-0.910109316552297,-0.068411914596418,-0.0467523996358979,-1
-0.750008335351796,-0.073917571991764,-0.812150387826743,-1
-0.030489794857102,-0.517347839351156,-0.33331339791553,-1
-0.750008335351796,1,-0.33331339791553,-1
-0.287563492790548,-0.068411914596418,-0.0467523996358979,-1
-0.376835195830112,0.723976885395696,-0.33331339791553,-1
-0.750008335351796,-0.517347839351156,-0.464455249116322,-1
0.373795532230596,0.723976885395696,-0.33331339791553,-1
-0.455975548853122,-0.517347839351156,-0.185035720913114,-1
1,0.723976885395696,-0.33331339791553,-1
